User handle,Date of tweet,Tweet Data
MexicoAllen,11-04-2017,It's 80 degrees today, have fun and mind your business
Zed_Ayesh,03-04-2017,Entrepreneur or Small Business Owner: Which One Are You? - Business News Daily https://lnkd.in/fWckBbi 
im__utsav,08-04-2017,"Being an entrepreneur is not an overnight thing. A business has to go through multiple stages" #THUDimbizo
narendramodi_in,09-04-2017,Indian Railways register rise in freight, passenger business in 2016-17 @RailMinIndia http://timesofindia.indiatimes.com/city/aurangabad/indian-railways-register-rise-in-freight-passenger-business-in-2016-17/articleshow/58084106.cms … via NMApppic.twitter.com/YjvoYmXJDT
OvalBrain,03-04-2017,Some seriously good business by @gloucesterrugby if reports are true that Ackermann is definitely on his way there as coach...
ipfconline1,06-04-2017,Besides #Blockchain, What’s Missing from the Internet of Things? http://buff.ly/2dVM7yL  @PwC_LLP #IoT #BigData #Analytics #AI #Business pic.twitter.com/0HJpLKq6Bh
Businessnewsca,03-04-2017,Take Risks on Your Business, Not Your Body: Five ways to stay fit, healthy and happy in a stressful industry. http://dlvr.it/NnQz5F 
KadijahChloee,03-04-2017,Mind your business. She grown. https://twitter.com/tynocinco/status/848314698894381058 …
KennethHitchner,03-04-2017,3 Ways to Plug Your DevOps Cloud Into Your ITSM CAB http://dlvr.it/NnR53j  #business #marketingpic.twitter.com/f8efSytn9r
CosmosEntprises,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets http://dlvr.it/NnR5Bp  via @EntMagazine
shadyazealia,07-04-2017,When I'm minding my business and WW3 breaks out pic.twitter.com/VIhnye0oCm
Canada_Startups,10-04-2017,Do you know the steps required for your small #business to #startup?
codi_pangallo,05-04-2017,i mind my own business, keep to myself, & talk to only about 3 people daily. yet my name is always in other's mouths.. weird
adsensdashboard,03-04-2017,5 Ways to Get Your Small Business Booming in New International Markets https://goo.gl/21tKAt  International selling presents small SEO
business,12-04-2017,Paul Manafort's firm received Ukraine ledger payout https://bloom.bg/2ozmDPZ pic.twitter.com/qGu6RYaLg8
rhysam,10-04-2017,There's something a bit too WWE about this whole Syria business. #Trumprussia
4cryineye,07-04-2017,And adds revenues to Trump business
media_en,03-04-2017,Now you can get a HOT TUB at Aldi and you'll never guess the cost - Gloucestershire Live… https://goo.gl/fb/WWYoze  News UK business
nontolerantman,05-04-2017,"Haha, Trump, a business mogul who ascended to POTUS from nowhere is an idiot. But me, a social sciences major has it all worked out".
PCGcalifornia,03-04-2017,8 Indispensable Indicators That You're Ready to Start Your Own Business @change_creator http://buff.ly/2owk8ew  via @Influencive
TrueNorth_PS,03-04-2017,CEO explains why political battles are a 'distraction' for the health-care business - http://www.cnbc.com/2017/04/02/political-battles-are-a-distraction-for-health-care-business-ceo-says.html … #Doctors #HealthIT
DefenseOfDept,03-04-2017,Justice Department Requires Divestiture of Morpho’s ETD Business to Bless Smiths Acquisition http://dlvr.it/NnQx82  #military #defense
CStoreNews_,05-04-2017,Best #DigitalMarketing strategies for business [ #SMM #Mpgvip #defstar5 #makeyourownlane #growthhacking #EmailMarketing #contentmarketing ]pic.twitter.com/XPg6G9WlUx
BSAFunds,03-04-2017,"Business opportunities are like buses, there's always another one coming." -Richard Branson http://40billion.com/post/7127#111  — Startup Superstar …
NOTHINGNESS000,03-04-2017,Are you a #business #entrepreneur ? You need to learn about Tai Lopez's selling your stuff online course Learn more http://bit.ly/2mYj7uz pic.twitter.com/6PtziF0mQ6
PienaarMosesT,07-04-2017,This lady has a degree in Business Admin from UB & she just asked if my mum doesn't need anyone to do her laundry; she needs money. What?
Josmayor_,03-04-2017,Suspected Boko Haram suicide bombers die after detonations in Maiduguri - International Business Times UK http://dlvr.it/NnR6Rt 
Pwettybee09,13-04-2017,Register your business name and get your certificate within two weeks...pls kindly RT someone might need this
Fiddleback,03-04-2017,Everyone knows all the business of everyone else in the village. Unless someone just moved there. Then, it's everyone in the county.
maffei_fake,06-04-2017,"Greg what's your business model?" Gaming PE exit timelines due to J-curve decay and mechanical IRR demands from institutional investors.
univrsle,03-04-2017,speaking of not having a clue...more I listen to him, the more I recognize he is merely the front man to a business he long stopped running
pierresteen,03-04-2017," #ContentMarketing's not relevant for me I built my business without it..." Rebuttal by @CTrevienhttp://bit.ly/2nvCECR 
business,11-04-2017,. @NYDailyNews @ProPublica win public service Pulitzer for uncovering eviction rule abuse https://bloom.bg/2okwM0K pic.twitter.com/4MTjSKVRMD
RanaAmitendra,05-04-2017,#HCLILeaderTalks #CustomerExperience @hclscribes Automate business process/Framework with the OC platform back(CRM/NLP/AI)
mrneilmartin,03-04-2017,How James (aged 17) built a business without spending a penny on advertising http://dld.bz/dDtAP 
bcgperspectives,10-04-2017,Managers: Systematically pursue  #digital priorities w/ a focus on these 6 business layers. http://on.bcg.com/2nhCNsO pic.twitter.com/BhIlGG9dfH
Anveil,03-04-2017,How to Boost B2B Lead Generation with Content Marketing - Business 2 Community https://goo.gl/fb/DfYxDO  #b2bmarketing
HundredsSociety,12-04-2017,It's 2017, be about your business. Y'all need to focus on the future.
EmpireFOX,06-04-2017,Andre's got a girl back home but that's none of our business. #Empirepic.twitter.com/JCwHVMcgqW
business,09-04-2017,China's just had its worst-ever start to a year for bond defaults https://bloom.bg/2nsQbPz pic.twitter.com/5h9yxEdn1H
synewaive,06-04-2017,Me: *minding my business* Baddie winkle: pic.twitter.com/Fb8byR9nxb
AzFMC,07-04-2017,Arizona is back in the film business! Bring your projects, and join our resurgence! #LocationsShow #PFF2017 http://www.azcommerce.com/film-media#&panel1-3 …pic.twitter.com/dr2FIjQoJT
TanyaTravlr,05-04-2017,#WashingtonApples After a long day of meetings on business trip, you'd like to settle down in comfort. NightStay is just the app to do that. pic.twitter.com/6equcsQsfT
OvationCredit,03-04-2017,4 Tips to Prevent Personal Liability With Business Credit Cards http://blog.ovationcredit.com/?p=3035  #BetterCreditLife
LoserKing_,07-04-2017,If America minded it's own business for a decade, we could easily become the greatest nation in the world. But nooOOOOoooOOoo
legrnds,03-04-2017,Can't wait to get my diploma I get my own lil business omg
press_aware,03-04-2017,‘Boss Baby’ & ‘Ghost In The Shell’ Try To Defeat ‘Beauty’: Box Office http://pressaware.com/?p=22614  #business pic.twitter.com/5O18qXe7t8
markjohnnelson,03-04-2017,MLM Skills Needed To Build Your Business http://dld.bz/fszWV  #mlmsuccess #homebusiness #biztipspic.twitter.com/M1zjU8f87W
utilitywiseplc,10-04-2017,Business water bills giving you that sinking feeling? It's time to call in the U-Team http://hubs.ly/H070Ng_0  #UTWwaterpic.twitter.com/JqZBqabBLO
LankyLinh,03-04-2017,Idk I guess a lot of people dont have a business mindset
dave_ulrich,11-04-2017,#HR is not about HR. HR begins and ends with the business.
Issa_Baddiee,06-04-2017,Stay in your lane and mind your business
Lady_Deelicious,11-04-2017,As a Muslim, Learn 2 mind ur business Leave that wich does not concern u Correct if u must in private Worry about ur sins b4 that of others
jyotr,05-04-2017,#regulateschoolsfee deposit Rs1500 in bank @10% compound interest,amount would have become 7.5K & School is one business wher it becomes 25K
tahjiia,06-04-2017,i mind my business but i pay attention .
Haystak_,08-04-2017,Old school dress ups: 5% regular clothes 5% other old school costumes 90% people dressed like they're from risky business
MYOUIthegreat,12-04-2017,an ignorant office girl having a business trip in switzerland met a conservative young woman who got her heart broken from her 1st love pic.twitter.com/nO4bWxM2Fn
Enterprise_TK,06-04-2017,Upset with slow speeds? Experience reliable & high internet speeds that ensure you never miss out on business opportunities #Easynet.pic.twitter.com/83LY31goxm
Sunnny_Deee,12-04-2017,Just because I don't constantly tweet about my relationship doesn't mean we ain't good, I just don't like ppl all up in my business
Dark_Red_Hair,03-04-2017,Buy steel Amer. flags for ur business pic.twitter.com/J8Eu9aNj6K
RebelCapitalist,03-04-2017,The absentee ownership that corporate business entity creates is highly destructive. #EndCapitalism
WhistlerTips,03-04-2017,RT PembValleyLodge "Travelling on business? Take advantage of our newly remodelled Executive Meeting room for your… https://twitter.com/i/web/status/848611164313579520 …"
vaniccilondon,08-04-2017,http://ow.ly/92TF30aGsK2  10 tips to build your mental strength #mentalstrength #toughness #Mindset #entrepreneur #business #Tipspic.twitter.com/CBgDddn5Eo
KadelSumit,12-04-2017,#Tubelight business will get affected big time in AP , Telengana , Tamil nadu , kerela & karnataka because of #Spyder . #Mahesh23
Suzuki_Bj,04-04-2017,Older you get the more you mind your own business.
DigitalBankingT,03-04-2017,Digital banking needs pro-customer default options - Business Standard (press release) (registration) (blog) http://bit.ly/2nLJkxM 
x0cuevaas,04-04-2017,ITS NOBODYS BUSINESS WHAT I DO OR WHO I TALK TO
Arionnaaa_,06-04-2017,Yalll go act like like Clark Atlanta School of Business didn't beat Princeton. https://twitter.com/_spiritgun/status/849675692870688768 …
business,09-04-2017,Richard Branson just created the coolest new dive site in the world https://bloom.bg/2nXlNZX pic.twitter.com/Y1NFP2FUhS
bfraser747,10-04-2017,#PresidentTrump made it clear #ObamaIsGone #AmericaIsBack & he means business #Syria, #Iran, #China #NorthKorea, #Russia & #RadicalIslampic.twitter.com/9SvLzuOl69
5Hswagu,07-04-2017,What if.....the us.....minded it's own damn business????
champagne_lassi,12-04-2017,Look at the stars. How they mind their own business.
TradeFlo,03-04-2017,Here Comes Generation Z: Just when you’re confident that you’ve figured… http://dlvr.it/NnQyK3  #Marketing #business #intel #CRM #tradeflopic.twitter.com/kXhEAtbNti
press_aware,03-04-2017,Tesla Needs Help in China – Bloomberg View http://pressaware.com/?p=23672  #business pic.twitter.com/E7Z6xVGvsm
jalloyd4,04-04-2017,For an ethical #business, does selling up always mean selling out? @_ellengoodman @clearlyso https://www.clearlyso.com/for-an-ethical-business-does-selling-up-always-mean-selling-out/ … #ashokaatskoll #skollwfpic.twitter.com/KhHYiugU4q
kingzain_17,03-04-2017,If Mane out then others gotta step up business end of season bro & your right a MUST MUST top 4 roll on midweek #LFC
Time2GrindCD,03-04-2017,Ladies! Watch this Anthem @TheRealMissNana got for you if people always in your business! â€œ We Litâ€? pic.twitter.com/BGyjoX65J9
CredoComputers,03-04-2017,15 Important Tips When Creating a New Website for #Business by @lesliemcdermid http://buff.ly/2owEt3l 
TBBaseballMkt,03-04-2017,Hey @TBTimes_Rays , you interviewed ZERO local business analysts in this article. Also ZERO mention of local growth. http://www.tampabay.com/sports/baseball/rays/rays-20th-season-in-search-for-fans-wins/2318811 …
serversitters,03-04-2017,10 hobbies you can turn into a business (and actually make money doing) https://www.conversational.com/hobbies-can-turn-business/ …
meldval,03-04-2017,13 technologies that will change small business. Everything from chatbots to drones http://buff.ly/2owcQHH  via @HubWorksApppic.twitter.com/7tishheLE9
Keyairaaa_,05-04-2017,ppl will literally do anything to make themselves relevant to something they have no business being involved in
Crystal1Johnson,07-04-2017,Asia Newson founded her business when she was 5-years-old, selling candles and other merchandise in her hometown of Detroit. pic.twitter.com/K1COLWEv01
neverknownfacts,09-04-2017,Minding your own business will seriously eliminate half the problems in your life I promise
useyourpaycheck,03-04-2017,For job #income, Paycheck Independence Day http://amzn.to/2nx88bJ  For business/rentals income, Rich Dad Poor Dad. Both, Cahsflow Quadrant.
TheREALrodSmith,03-04-2017,Congratulate New Sapphires Ivy and Rhema. Took their business from $500 to over $17,000 and have… https://www.instagram.com/p/BSZPSZulLh1/ 
CitizenSlant,05-04-2017,WATCH: CBS Reporter Checks Sean Spicer During Presser: ‘White House Isn’t Meant to be Run as a Family Business’ http://citizenslant.com/reporter-spice …pic.twitter.com/l567CeHCiJ
business,03-04-2017,Abu Dhabi's $180 billion lender gets a name https://bloom.bg/2n35NsR pic.twitter.com/f1zsw1l0aO
business,12-04-2017,India is close to signing two defense deals with Israel, sources say https://bloom.bg/2p6uYbu pic.twitter.com/zZAXbWYWrf
business,09-04-2017,Gem Diamonds has unearthed a 114-carat diamond at its Lesotho mine in southern Africa https://bloom.bg/2ntG0ug pic.twitter.com/PS7sgx2Pq1
AllThatSheFeels,08-04-2017,Me minding my business, but also paying attention... pic.twitter.com/EaIm414XxG
akaLj_,03-04-2017,I don't need "society" to tell me that's a man. And I could care less what they do what their body or what they identify as. Their business.
delizalde,10-04-2017,The Business Lifecycle http://buff.ly/2of9Tx2  via @strategyzer #prodmgmt #iotpic.twitter.com/CK85MiduBL
realfoxxfur,12-04-2017,mind ya business & enjoy life.
SCooperPhotog,03-04-2017,Happy 6months to a fab business in Hitchin I had the pleasure of photographing #lovehitchin
beardcare_,13-04-2017,I know I am new here . . . but my new #BeardCare business needs this. I #MzanziFolloTrain #MzansiFolloTrain
KappaSigma_YHC,03-04-2017,Car wash is in business! We are here till 6! Come support your local police and fire stations. pic.twitter.com/G5OUY3d2a8
wonkyKrystol,04-04-2017,Got my print from @hawberries_ a week earlier than expected! Its beautiful!!! (also your business card is so nice!) pic.twitter.com/P5bYReXtU2
Bittleung,03-04-2017,I mind my own business and I don't go poking in to it.
tonysama,03-04-2017,I liked a video How to market your Le-Vel Business Online Thrive Time...http://rock.ly/c4ep3 pic.twitter.com/iXUs8iCMC9
2Tanks_DRE,03-04-2017,Lmao the hell she doin RT @big_business_: Chantel Jeffries is just a pretty culture vulture. Funny to ya boy.pic.twitter.com/bn2YmS65Md
business,08-04-2017,Here are the oil prices needed by every major producing country to have a balanced budget https://bloom.bg/2oig9oa pic.twitter.com/Kkn2sEkDeq
